NYSE:OLN|Olin Corporation
NYSE:OMF|OneMain Holdings, Inc.
NASDAQ:ONB|Old National Bancorp
NASDAQ:ONDS|Ondas Inc.
NASDAQ:OPCH|Option Care Health, Inc.
NASDAQ:OPEN|Opendoor Technologies Inc.
NYSE:OPLN|OPENLANE, Inc.
NYSE:OR|OR Royalties Inc.
NYSE:ORA|Ormat Technologies, Inc.
AMEX:ORLA|Orla Mining Ltd.
NASDAQ:OS|OneStream, Inc.
NYSE:OSCR|Oscar Health, Inc.
NASDAQ:OSW|OneSpaWorld Holdings Limited
NASDAQ:OTEX|Open Text Corporation
NYSE:OTF|Blue Owl Technology Finance Corp.
NYSE:OUT|OUTFRONT Media Inc.
NASDAQ:OZK|Bank OZK
NYSE:PACS|PACS Group, Inc.
NASDAQ:PAGP|Plains GP Holdings, L.P.
NYSE:PAGS|PagSeguro Digital Ltd.
NYSE:PARR|Par Pacific Holdings, Inc.
NYSE:PATH|UiPath, Inc.
NASDAQ:PATK|Patrick Industries, Inc.
NASDAQ:PAX|Patria Investments Limited
NYSE:PAY|Paymentus Holdings, Inc.
NYSE:PAYC|Paycom Software, Inc.
NYSE:PB|Prosperity Bancshares, Inc.
NYSE:PBF|PBF Energy Inc.
NYSE:PBH|Prestige Consumer Healthcare Inc.
NYSE:PCOR|Procore Technologies, Inc.
NASDAQ:PCTY|Paylocity Holding Corporation
NASDAQ:PCVX|Vaxcyte, Inc.
NYSE:PDI|PIMCO Dynamic Income Fund
NASDAQ:PECO|Phillips Edison & Company, Inc.
NASDAQ:PEGA|Pegasystems Inc.
NYSE:PFS|Provident Financial Services, Inc.
NYSE:PFSI|PennyMac Financial Services, Inc.
NYSE:PHIN|PHINIA Inc.
NASDAQ:PI|Impinj, Inc.
NYSE:PII|Polaris Inc.
NYSE:PJT|PJT Partners Inc.
NYSE:PK|Park Hotels & Resorts Inc.
NYSE:PL|Planet Labs PBC
NASDAQ:PLAB|Photronics, Inc.
NYSE:PLNT|Planet Fitness, Inc.
NASDAQ:PLUG|Plug Power Inc.
NASDAQ:PLXS|Plexus Corp.
NASDAQ:PONY|Pony AI Inc.
NASDAQ:POOL|Pool Corporation
NYSE:POR|Portland General Electric Company
NYSE:POST|Post Holdings, Inc.
NASDAQ:POWI|Power Integrations, Inc.
NASDAQ:POWL|Powell Industries, Inc.
NASDAQ:PPC|Pilgrim's Pride Corporation
NASDAQ:PPTA|Perpetua Resources Corp.
NASDAQ:PRAX|Praxis Precision Medicines, Inc.
NASDAQ:PRDO|Perdoceo Education Corporation
NYSE:PRGO|Perrigo Company plc
NYSE:PRIM|Primoris Services Corporation
NYSE:PRM|Perimeter Solutions, Inc.
NYSE:PRMB|Primo Brands Corporation
NASDAQ:PRVA|Privia Health Group, Inc.
NASDAQ:PSIX|Power Solutions International, Inc.
NYSE:PSN|Parsons Corporation
NYSE:PSO|Pearson plc
NASDAQ:PTCT|PTC Therapeutics, Inc.
NASDAQ:PTEN|Patterson-UTI Energy, Inc.
NASDAQ:PTGX|Protagonist Therapeutics, Inc.
NYSE:PTY|PIMCO Corporate & Income Opportunity Fund
NYSE:PVH|PVH Corp.
NYSE:QBTS|D-Wave Quantum Inc.
NASDAQ:QLYS|Qualys, Inc.
NASDAQ:QRVO|Qorvo, Inc.
NASDAQ:QS|QuantumScape Corporation
NYSE:QTWO|Q2 Holdings, Inc.
NYSE:R|Ryder System, Inc.
NYSE:RAL|Ralliant Corporation
NASDAQ:RARE|Ultragenyx Pharmaceutical Inc.
NYSE:RCUS|Arcus Biosciences, Inc.
NYSE:RDN|Radian Group Inc.
NASDAQ:RDNT|RadNet, Inc.
NASDAQ:RELY|Remitly Global, Inc.
NYSE:REXR|Rexford Industrial Realty, Inc.
NASDAQ:REYN|Reynolds Consumer Products Inc.
NYSE:REZI|Resideo Technologies, Inc.
NASDAQ:RGEN|Repligen Corporation
NASDAQ:RGTI|Rigetti Computing, Inc.
NYSE:RH|RH
NYSE:RHI|Robert Half Inc.
NYSE:RHP|Ryman Hospitality Properties, Inc.
NYSE:RIG|Transocean Ltd.
NASDAQ:RIOT|Riot Platforms, Inc.
NYSE:RITM|Rithm Capital Corp.
NYSE:RLI|RLI Corp.
NYSE:RLX|RLX Technology Inc.
NYSE:RNG|RingCentral, Inc.
NYSE:RNST|Renasant Corporation
NASDAQ:ROAD|Construction Partners, Inc.
NYSE:RRC|Range Resources Corporation
NASDAQ:RRR|Red Rock Resorts, Inc.
NYSE:RSI|Rush Street Interactive, Inc.
NASDAQ:RUM|Rumble Inc.
NASDAQ:RUN|Sunrun Inc.
NASDAQ:RUSHA|Rush Enterprises, Inc.
NYSE:RVT|Royce Small-Cap Trust, Inc.
NYSE:RXO|RXO, Inc.
NYSE:RYN|Rayonier Inc.
NASDAQ:RYTM|Rhythm Pharmaceuticals, Inc.
NYSE:S|SentinelOne, Inc.
NYSE:SA|Seabridge Gold Inc.
NASDAQ:SAIC|Science Applications International Corporation
NASDAQ:SAIL|SailPoint, Inc.
NASDAQ:SANM|Sanmina Corporation
NASDAQ:SBCF|Seacoast Banking Corporation of Florida
NASDAQ:SBLK|Star Bulk Carriers Corp.
NASDAQ:SBRA|Sabra Health Care REIT, Inc.
NYSE:SDRL|Seadrill Limited
NASDAQ:SEDG|SolarEdge Technologies, Inc.
NYSE:SEE|Sealed Air Corp
NYSE:SEI|Solaris Energy Infrastructure, Inc.
NASDAQ:SEIC|SEI Investments Company
NASDAQ:SEZL|Sezzle Inc.
NYSE:SFBS|ServisFirst Bancshares, Inc.
NASDAQ:SFD|Smithfield Foods, Inc.
NASDAQ:SFM|Sprouts Farmers Market, Inc.
NASDAQ:SFNC|Simmons First National Corporation
NYSE:SGHC|Super Group (SGHC) Limited
NASDAQ:SGRY|Surgery Partners, Inc.
NYSE:SHAK|Shake Shack Inc.
NASDAQ:SHC|Sotera Health Company
NASDAQ:SHOO|Steven Madden, Ltd.
NYSE:SID|Companhia Siderúrgica Nacional
NYSE:SIG|Signet Jewelers Limited
NASDAQ:SIGI|Selective Insurance Group, Inc.
NASDAQ:SIMO|Silicon Motion Technology Corporation
NASDAQ:SIRI|Sirius XM Holdings Inc.
NYSE:SITE|SiteOne Landscape Supply, Inc.
NYSE:SKE|Skeena Resources Limited
NYSE:SKT|Tanger Inc.
NYSE:SKY|Champion Homes, Inc.
NASDAQ:SLAB|Silicon Laboratories Inc.
NASDAQ:SLDE|Slide Insurance Holdings, Inc.
NYSE:SLG|SL Green Realty Corp.
NYSE:SLGN|Silgan Holdings Inc.
NASDAQ:SLM|SLM Corporation
NASDAQ:SLNO|Soleno Therapeutics, Inc.
NYSE:SM|SM Energy Company
NYSE:SMA|SmartStop Self Storage REIT, Inc.
NYSE:SMG|The Scotts Miracle-Gro Company
NYSE:SMR|NuScale Power Corporation
NASDAQ:SMTC|Semtech Corporation
NYSE:SNAP|Snap Inc.
NYSE:SNDR|Schneider National, Inc.
NASDAQ:SNEX|StoneX Group Inc.
NYSE:SOBO|South Bow Corporation
NYSE:SON|Sonoco Products Company
NASDAQ:SOUN|SoundHound AI, Inc.
NYSE:SPHR|Sphere Entertainment Co.
NYSE:SPNT|SiriusPoint Ltd.
NASDAQ:SPSC|SPS Commerce, Inc.
NYSE:SR|Spire Inc.
NASDAQ:SRAD|Sportradar Group AG
NASDAQ:SRRK|Scholar Rock Holding Corporation
NYSE:SSL|Sasol Limited
NASDAQ:SSRM|SSR Mining Inc.
NYSE:ST|Sensata Technologies Holding plc
NYSE:STAG|STAG Industrial, Inc.
NASDAQ:STEP|StepStone Group Inc.
NASDAQ:STNE|StoneCo Ltd.
NYSE:STNG|Scorpio Tankers Inc.
NYSE:STUB|StubHub Holdings, Inc.
NYSE:STVN|Stevanato Group S.p.A.
NYSE:STWD|Starwood Property Trust, Inc.
NYSE:SUN|Sunoco LP
NYSE:SUNC|SunocoCorp LLC
NASDAQ:SUPN|Supernus Pharmaceuticals, Inc.
AMEX:SVM|Silvercorp Metals Inc.
NASDAQ:SWKS|Skyworks Solutions, Inc.
NYSE:SWX|Southwest Gas Holdings, Inc.
NYSE:SXT|Sensient Technologies Corporation
NASDAQ:SYNA|Synaptics Incorporated
NASDAQ:SYRE|Spyre Therapeutics, Inc.
NYSE:TAC|TransAlta Corporation
NYSE:TAL|TAL Education Group
NYSE:TALO|Talos Energy Inc.
NYSE:TAP|Molson Coors Beverage Company
NASDAQ:TARS|Tarsus Pharmaceuticals, Inc.
NYSE:TBBB|BBB Foods Inc.
NASDAQ:TBBK|The Bancorp, Inc.
NASDAQ:TCBI|Texas Capital Bancshares, Inc.
NYSE:TDC|Teradata Corporation
NYSE:TDS|Telephone and Data Systems, Inc.
NYSE:TDW|Tidewater Inc.
NASDAQ:TECH|Bio-Techne Corporation
NASDAQ:TENB|Tenable Holdings, Inc.
NYSE:TEO|Telecom Argentina S.A.
NASDAQ:TERN|Terns Pharmaceuticals, Inc.
NYSE:TEX|Terex Corporation
NYSE:TFII|TFI International Inc.
NYSE:TFPM|Triple Flag Precious Metals Corp.
NASDAQ:TFSL|TFS Financial Corporation
NYSE:TFX|Teleflex Incorporated
AMEX:TGB|Taseko Mines Limited
NYSE:TGNA|TEGNA Inc.
NASDAQ:TGTX|TG Therapeutics, Inc.
NYSE:THG|The Hanover Insurance Group, Inc.
NYSE:THO|THOR Industries, Inc.
NYSE:TIC|TIC Solutions, Inc.
NYSE:TKC|Turkcell Iletisim Hizmetleri A.S.
NYSE:TKR|The Timken Company
NASDAQ:TMC|TMC the metals company Inc.
NASDAQ:TMDX|TransMedics Group, Inc.
NYSE:TMHC|Taylor Morrison Home Corporation
NYSE:TNK|Teekay Tankers Ltd.
NYSE:TNL|Travel + Leisure Co.
NASDAQ:TOWN|TowneBank
NYSE:TPC|Tutor Perini Corporation
NYSE:TPH|Tri Pointe Homes, Inc.
NYSE:TREX|Trex Company, Inc.
NASDAQ:TRMD|TORM plc
NASDAQ:TRMK|Trustmark Corporation
NYSE:TRN|Trinity Industries, Inc.
NYSE:TRNO|Terreno Realty Corporation
NYSE:TTAM|Titan America SA
NASDAQ:TTAN|ServiceTitan, Inc.
NYSE:TTC|The Toro Company
NASDAQ:TTEK|Tetra Tech, Inc.
NASDAQ:TVTX|Travere Therapeutics, Inc.
NASDAQ:TWST|Twist Bioscience Corporation
NASDAQ:TXG|10x Genomics, Inc.
NYSE:TXNM|TXNM Energy, Inc.
NYSE:U|Unity Software Inc.
NYSE:UA|Under Armour, Inc.
NYSE:UAA|Under Armour, Inc.
NASDAQ:UBSI|United Bankshares, Inc.
NYSE:UCB|United Community Banks, Inc.
NASDAQ:UCTT|Ultra Clean Holdings, Inc.
NYSE:UE|Urban Edge Properties
AMEX:UEC|Uranium Energy Corp.
NASDAQ:UFPI|UFP Industries, Inc.
NYSE:UGI|UGI Corporation
NYSE:UGP|Ultrapar Participações S.A.
NYSE:UHAL.B|U-Haul Holding Company
NASDAQ:UMBF|UMB Financial Corporation
NYSE:UNFI|United Natural Foods, Inc.
NASDAQ:UNIT|Uniti Group Inc.
NASDAQ:UPST|Upstart Holdings, Inc.
NASDAQ:URBN|Urban Outfitters, Inc.
NASDAQ:USAR|USA Rare Earth, Inc.
AMEX:USAS|Americas Gold and Silver Corporation
NYSE:UTF|Cohen & Steers Infrastructure Fund, Inc
AMEX:UUUU|Energy Fuels Inc.
NYSE:UWMC|UWM Holdings Corporation
NYSE:VAC|Marriott Vacations Worldwide Corporation
NYSE:VAL|Valaris Limited
NASDAQ:VC|Visteon Corporation
NASDAQ:VCTR|Victory Capital Holdings, Inc.
NASDAQ:VCYT|Veracyte, Inc.
NASDAQ:VERA|Vera Therapeutics, Inc.
NASDAQ:VERX|Vertex, Inc.
NYSE:VFC|V.F. Corporation
NASDAQ:VIAV|Viavi Solutions Inc.
NASDAQ:VICR|Vicor Corporation
NYSE:VIPS|Vipshop Holdings Limited
NYSE:VIRT|Virtu Financial, Inc.
NASDAQ:VISN|Vistance Networks, Inc.
NYSE:VIST|Vista Energy, S.A.B. de C.V.
NASDAQ:VKTX|Viking Therapeutics, Inc.
NASDAQ:VLY|Valley National Bancorp
NASDAQ:VNET|VNET Group, Inc.
NYSE:VNO|Vornado Realty Trust
NYSE:VNT|Vontier Corporation
NYSE:VOYA|Voya Financial, Inc.
NASDAQ:VRDN|Viridian Therapeutics, Inc.
NASDAQ:VRNS|Varonis Systems, Inc.
NASDAQ:VRRM|Verra Mobility Corporation
NASDAQ:VSAT|Viasat, Inc.
NYSE:VSCO|Victoria's Secret & Co.
NASDAQ:VSEC|VSE Corporation
NYSE:VSH|Vishay Intertechnology, Inc.
NASDAQ:VSNT|Versant Media Group, Inc.
NYSE:VVV|Valvoline Inc.
NYSE:VVX|V2X, Inc.
NASDAQ:WAFD|WaFd, Inc.
NASDAQ:WAY|Waystar Holding Corp.
NASDAQ:WB|Weibo Corporation
NASDAQ:WERN|Werner Enterprises, Inc.
NYSE:WEX|WEX Inc.
NASDAQ:WFRD|Weatherford International plc
NASDAQ:WGS|GeneDx Holdings Corp.
NYSE:WH|Wyndham Hotels & Resorts, Inc.
NYSE:WHD|Cactus, Inc.
NYSE:WHR|Whirlpool Corporation
NASDAQ:WING|Wingstop Inc.
NASDAQ:WIX|Wix.com Ltd.
NYSE:WK|Workiva Inc.
NYSE:WPP|WPP plc
NYSE:WRBY|Warby Parker Inc.
NASDAQ:WRD|WeRide Inc.
NASDAQ:WSBC|WesBanco, Inc.
NASDAQ:WSC|WillScot Holdings Corporation
NASDAQ:WSFS|WSFS Financial Corporation
NYSE:WT|WisdomTree, Inc.
NYSE:WU|The Western Union Company
NASDAQ:WULF|TeraWulf Inc.
NASDAQ:WVE|Wave Life Sciences Ltd.
NASDAQ:XENE|Xenon Pharmaceuticals Inc.
NYSE:XIFR|XPLR Infrastructure, LP
NASDAQ:XMTR|Xometry, Inc.
NYSE:XPRO|Expro Group Holdings N.V.
NASDAQ:XRAY|DENTSPLY SIRONA Inc.
NYSE:XXI|Twenty One Capital, Inc.
NYSE:YETI|YETI Holdings, Inc.
NYSE:YOU|Clear Secure, Inc.
NYSE:ZETA|Zeta Global Holdings Corp.
NYSE:ZGN|Ermenegildo Zegna N.V.
NYSE:ZIM|ZIM Integrated Shipping Services Ltd.
NASDAQ:ZION|Zions Bancorporation, National Association
NASDAQ:ZLAB|Zai Lab Limited
NYSE:ZWS|Zurn Elkay Water Solutions Corporation
